Transaction_ID,Customer_ID,Category,Item,Price_Per_Unit,Quantity,Total_Spent,Payment_Method,Location,Transaction_Date,Discount_Applied
TXN_7658974,CUST_24,Food,Item_20_FOOD,33.50,1.00,33.50,Cash,In-store,2024-12-30,
TXN_9312502,CUST_11,Furniture,Item_20_FUR,33.50,8.00,268.00,Cash,Online,2022-09-28,
TXN_8635748,CUST_23,"Milk Products",Item_1_MILK,5.00,1.00,5.00,"Credit Card",In-store,2023-01-22,
TXN_9719760,CUST_20,Butchers,Item_20_BUT,33.50,7.00,234.50,"Credit Card",In-store,2022-10-16,
TXN_8872470,CUST_02,"Electric household essentials",Item_19_EHE,32.00,1.00,32.00,"Credit Card",Online,2024-12-18,
TXN_4994236,CUST_18,Beverages,Item_24_BEV,39.50,6.00,237.00,"Digital Wallet",In-store,2022-12-30,
TXN_9911848,CUST_18,"Milk Products",Item_6_MILK,12.50,10.00,125.00,"Digital Wallet",In-store,2022-06-08,
TXN_4178572,CUST_12,"Electric household essentials",Item_19_EHE,32.00,8.00,256.00,Cash,In-store,2024-11-05,
TXN_7293964,CUST_14,"Computers and electric accessories",Item_21_CEA,35.00,2.00,70.00,"Credit Card",Online,2023-06-16,
TXN_6194378,CUST_13,Patisserie,Item_6_PAT,12.50,10.00,125.00,"Credit Card",Online,2022-08-13,
TXN_5321880,CUST_13,Butchers,Item_20_BUT,33.50,1.00,33.50,Cash,Online,2024-02-25,
TXN_1401211,CUST_16,Patisserie,Item_15_PAT,26.00,5.00,130.00,"Digital Wallet",Online,2023-01-02,
TXN_4726335,CUST_04,Beverages,Item_2_BEV,6.50,8.00,52.00,Cash,In-store,2023-10-27,
TXN_6682387,CUST_17,Furniture,Item_25_FUR,41.00,5.00,205.00,"Digital Wallet",In-store,2023-03-03,
TXN_6842454,CUST_13,Food,Item_24_FOOD,39.50,1.00,39.50,"Credit Card",Online,2023-08-25,
TXN_5603923,CUST_11,"Milk Products",Item_16_MILK,27.50,9.00,247.50,Cash,Online,2023-06-14,
TXN_9665063,CUST_14,Food,Item_9_FOOD,17.00,9.00,153.00,"Credit Card",In-store,2023-05-26,
TXN_8610139,CUST_14,Butchers,Item_25_BUT,41.00,6.00,246.00,Cash,In-store,2023-11-15,
TXN_6541597,CUST_05,Patisserie,Item_15_PAT,26.00,1.00,26.00,"Credit Card",Online,2024-08-12,
TXN_6048384,CUST_07,Butchers,,0.00,4.00,164.00,Cash,Online,2022-05-19,
TXN_5775795,CUST_14,Food,Item_13_FOOD,23.00,9.00,207.00,"Credit Card",Online,2023-01-17,
TXN_2206258,CUST_14,Butchers,Item_4_BUT,9.50,1.00,9.50,"Digital Wallet",Online,2022-07-08,
TXN_9892705,CUST_10,Butchers,Item_17_BUT,29.00,3.00,87.00,Cash,Online,2024-11-06,
TXN_2420813,CUST_10,"Computers and electric accessories",Item_3_CEA,8.00,9.00,72.00,"Digital Wallet",In-store,2022-06-13,
TXN_2328430,CUST_22,Furniture,Item_25_FUR,41.00,6.00,246.00,"Credit Card",Online,2024-07-07,
TXN_1451562,CUST_04,Food,Item_14_FOOD,24.50,7.00,171.50,"Digital Wallet",Online,2022-07-24,
TXN_6594654,CUST_22,Patisserie,Item_5_PAT,11.00,9.00,99.00,Cash,In-store,2023-10-11,
TXN_1704457,CUST_18,Furniture,Item_17_FUR,29.00,5.00,145.00,"Credit Card",In-store,2024-04-01,
TXN_9102543,CUST_13,Butchers,Item_20_BUT,33.50,3.00,100.50,Cash,In-store,2024-05-28,
TXN_7928944,CUST_15,"Computers and electric accessories",Item_3_CEA,8.00,5.00,40.00,"Credit Card",Online,2023-07-22,
TXN_4576075,CUST_09,Furniture,Item_8_FUR,15.50,9.00,139.50,"Digital Wallet",In-store,2024-10-16,
TXN_5512573,CUST_08,Patisserie,Item_1_PAT,5.00,10.00,50.00,Cash,Online,2024-05-13,
TXN_6959326,CUST_14,"Milk Products",Item_4_MILK,9.50,8.00,76.00,"Credit Card",In-store,2023-04-14,
TXN_7332563,CUST_13,Food,Item_13_FOOD,23.00,2.00,46.00,Cash,In-store,2024-03-05,
TXN_8863955,CUST_01,Patisserie,Item_20_PAT,33.50,6.00,201.00,"Credit Card",In-store,2022-08-15,
TXN_1112486,CUST_01,"Computers and electric accessories",Item_23_CEA,38.00,5.00,190.00,Cash,In-store,2022-01-22,
TXN_3823295,CUST_09,Patisserie,Item_11_PAT,20.00,4.00,80.00,"Digital Wallet",Online,2022-01-23,
TXN_3690725,CUST_09,Furniture,Item_7_FUR,14.00,6.00,84.00,"Digital Wallet",Online,2023-02-07,
TXN_3635610,CUST_07,"Electric household essentials",Item_23_EHE,38.00,7.00,266.00,"Credit Card",In-store,2022-06-20,
TXN_7958182,CUST_10,Butchers,Item_12_BUT,21.50,6.00,129.00,"Credit Card",In-store,2022-11-11,
TXN_5588546,CUST_23,"Computers and electric accessories",Item_5_CEA,11.00,3.00,33.00,"Credit Card",Online,2023-10-07,
TXN_2792485,CUST_04,"Computers and electric accessories",,6.50,0.00,0.00,"Digital Wallet",In-store,2022-08-09,
TXN_3679982,CUST_20,"Electric household essentials",Item_19_EHE,32.00,10.00,320.00,"Credit Card",Online,2023-02-27,
TXN_6688533,CUST_16,"Computers and electric accessories",,0.00,1.00,35.00,"Digital Wallet",Online,2023-11-09,
TXN_2911524,CUST_20,Patisserie,Item_15_PAT,26.00,7.00,182.00,"Credit Card",Online,2024-04-22,
TXN_2462572,CUST_19,Patisserie,Item_6_PAT,12.50,9.00,112.50,"Credit Card",In-store,2022-08-25,
TXN_1819682,CUST_17,Food,Item_21_FOOD,35.00,8.00,280.00,Cash,In-store,2024-06-11,
TXN_1519299,CUST_21,Food,Item_9_FOOD,17.00,10.00,170.00,"Digital Wallet",Online,2024-07-16,
TXN_5077745,CUST_03,"Electric household essentials",Item_8_EHE,15.50,10.00,155.00,"Credit Card",Online,2022-09-03,
TXN_1440439,CUST_09,Butchers,Item_18_BUT,30.50,9.00,274.50,"Credit Card",In-store,2023-06-12,
TXN_7431232,CUST_10,Beverages,Item_3_BEV,8.00,9.00,72.00,Cash,In-store,2024-11-27,
TXN_5885259,CUST_01,Food,Item_20_FOOD,33.50,5.00,167.50,"Digital Wallet",In-store,2024-01-08,
TXN_4993656,CUST_12,Patisserie,Item_22_PAT,36.50,10.00,365.00,Cash,In-store,2023-05-08,
TXN_8293840,CUST_07,Beverages,Item_20_BEV,33.50,3.00,100.50,Cash,Online,2022-01-31,
TXN_6118643,CUST_02,"Milk Products",Item_3_MILK,8.00,10.00,80.00,"Digital Wallet",Online,2022-10-29,
TXN_7898780,CUST_23,Food,Item_20_FOOD,33.50,6.00,201.00,"Digital Wallet",Online,2024-01-07,
TXN_4699053,CUST_12,Furniture,Item_17_FUR,29.00,7.00,203.00,"Credit Card",In-store,2024-11-04,
TXN_1622050,CUST_13,Butchers,Item_3_BUT,8.00,3.00,24.00,"Credit Card",Online,2023-11-01,
TXN_7331955,CUST_12,"Milk Products",Item_4_MILK,9.50,7.00,66.50,"Credit Card",Online,2022-01-01,
TXN_5044144,CUST_02,"Electric household essentials",Item_11_EHE,20.00,10.00,200.00,Cash,Online,2024-01-22,
TXN_3835641,CUST_16,Butchers,Item_20_BUT,33.50,3.00,100.50,Cash,Online,2022-08-16,
TXN_7699025,CUST_23,"Computers and electric accessories",Item_15_CEA,26.00,4.00,104.00,Cash,In-store,2023-01-30,
TXN_1286644,CUST_17,Furniture,Item_1_FUR,5.00,8.00,40.00,"Digital Wallet",Online,2022-06-24,
TXN_1868656,CUST_24,"Computers and electric accessories",Item_18_CEA,30.50,6.00,183.00,"Credit Card",In-store,2024-01-19,
TXN_3582432,CUST_20,Beverages,Item_9_BEV,17.00,9.00,153.00,"Digital Wallet",In-store,2023-02-04,
TXN_2244499,CUST_10,Beverages,Item_14_BEV,24.50,3.00,73.50,"Digital Wallet",Online,2024-09-30,
TXN_3430174,CUST_12,Butchers,Item_25_BUT,41.00,5.00,205.00,"Credit Card",In-store,2024-02-19,
TXN_5299596,CUST_13,"Computers and electric accessories",Item_15_CEA,26.00,9.00,234.00,"Credit Card",Online,2024-04-14,
TXN_8106767,CUST_09,Food,Item_22_FOOD,36.50,1.00,36.50,"Credit Card",In-store,2023-10-02,
TXN_1490733,CUST_21,Furniture,Item_2_FUR,6.50,6.00,39.00,"Digital Wallet",Online,2023-08-16,
TXN_9224464,CUST_12,"Computers and electric accessories",,11.00,0.00,0.00,"Credit Card",Online,2024-05-04,
TXN_9749154,CUST_22,Butchers,Item_6_BUT,12.50,2.00,25.00,Cash,Online,2024-03-17,
TXN_9408663,CUST_21,Beverages,Item_1_BEV,5.00,8.00,40.00,Cash,Online,2024-10-12,
TXN_6838649,CUST_16,Butchers,Item_23_BUT,38.00,4.00,152.00,Cash,In-store,2023-01-09,
TXN_4694391,CUST_08,Patisserie,Item_17_PAT,29.00,8.00,232.00,Cash,Online,2022-04-15,
TXN_5309004,CUST_23,Patisserie,Item_8_PAT,15.50,1.00,15.50,Cash,Online,2022-10-30,
TXN_9475737,CUST_11,Beverages,Item_10_BEV,18.50,8.00,148.00,"Credit Card",In-store,2023-08-01,
TXN_3995449,CUST_25,"Computers and electric accessories",Item_15_CEA,26.00,10.00,260.00,"Credit Card",In-store,2022-06-23,
TXN_1007144,CUST_20,Beverages,Item_2_BEV,6.50,4.00,26.00,"Digital Wallet",Online,2022-03-05,
TXN_2848709,CUST_23,Beverages,,0.00,10.00,350.00,"Credit Card",Online,2022-07-31,
TXN_2850753,CUST_16,Patisserie,,0.00,4.00,128.00,Cash,In-store,2024-01-10,
TXN_7896895,CUST_23,Beverages,Item_8_BEV,15.50,7.00,108.50,"Digital Wallet",In-store,2023-09-11,
TXN_5888173,CUST_01,Furniture,Item_4_FUR,9.50,7.00,66.50,Cash,Online,2023-02-14,
TXN_8010186,CUST_04,Butchers,Item_15_BUT,26.00,7.00,182.00,Cash,In-store,2022-09-26,
TXN_1623171,CUST_15,Furniture,Item_21_FUR,35.00,2.00,70.00,Cash,Online,2024-05-04,
TXN_3838434,CUST_13,Food,,17.00,0.00,0.00,Cash,Online,2022-01-26,
TXN_7242115,CUST_20,Butchers,Item_3_BUT,8.00,5.00,40.00,"Credit Card",In-store,2023-10-31,
TXN_4130715,CUST_08,Patisserie,Item_10_PAT,18.50,3.00,55.50,"Credit Card",Online,2024-12-19,
TXN_4442698,CUST_10,Butchers,Item_21_BUT,35.00,8.00,280.00,Cash,Online,2023-06-26,
TXN_2122125,CUST_12,"Electric household essentials",Item_12_EHE,21.50,1.00,21.50,"Credit Card",Online,2024-08-24,
TXN_9166705,CUST_10,Beverages,Item_1_BEV,5.00,7.00,35.00,Cash,Online,2023-08-02,
TXN_5520047,CUST_18,Patisserie,Item_16_PAT,27.50,4.00,110.00,"Digital Wallet",In-store,2022-02-16,
TXN_9102221,CUST_13,Furniture,,0.00,2.00,76.00,"Digital Wallet",In-store,2023-02-13,
TXN_9687573,CUST_21,Patisserie,Item_14_PAT,24.50,6.00,147.00,"Digital Wallet",Online,2023-08-13,
TXN_5895413,CUST_21,Patisserie,,0.00,2.00,67.00,"Digital Wallet",In-store,2024-04-29,
TXN_8223520,CUST_05,Food,Item_9_FOOD,17.00,8.00,136.00,Cash,In-store,2023-06-21,
TXN_2364431,CUST_16,"Electric household essentials",Item_16_EHE,27.50,2.00,55.00,Cash,In-store,2022-03-16,
TXN_7637734,CUST_08,Butchers,Item_20_BUT,33.50,4.00,134.00,"Digital Wallet",Online,2025-01-16,
TXN_3758695,CUST_18,"Computers and electric accessories",Item_6_CEA,12.50,4.00,50.00,Cash,In-store,2024-02-01,
TXN_1016209,CUST_06,Food,Item_25_FOOD,41.00,4.00,164.00,"Digital Wallet",Online,2024-11-09,
TXN_8694089,CUST_25,"Computers and electric accessories",Item_22_CEA,36.50,1.00,36.50,"Credit Card",Online,2024-07-22,
TXN_7489452,CUST_06,Butchers,Item_23_BUT,38.00,7.00,266.00,"Digital Wallet",Online,2023-02-16,
TXN_4644900,CUST_20,Beverages,Item_1_BEV,5.00,5.00,25.00,Cash,In-store,2024-08-06,
TXN_7508727,CUST_24,"Milk Products",Item_19_MILK,32.00,3.00,96.00,Cash,In-store,2024-09-08,
TXN_9695022,CUST_20,Furniture,Item_11_FUR,20.00,5.00,100.00,Cash,Online,2024-02-01,
TXN_5901521,CUST_20,"Milk Products",Item_15_MILK,26.00,9.00,234.00,"Credit Card",In-store,2024-06-30,
TXN_1428000,CUST_18,Beverages,Item_14_BEV,24.50,5.00,122.50,"Digital Wallet",Online,2022-01-16,
TXN_5815480,CUST_07,Beverages,Item_4_BEV,9.50,6.00,57.00,"Credit Card",In-store,2024-01-02,
TXN_2904039,CUST_22,Butchers,,0.00,4.00,152.00,"Credit Card",Online,2023-08-11,
TXN_1836595,CUST_08,Beverages,Item_24_BEV,39.50,3.00,118.50,"Credit Card",In-store,2023-07-01,
TXN_1795531,CUST_19,"Electric household essentials",Item_10_EHE,18.50,5.00,92.50,"Digital Wallet",In-store,2022-01-11,
TXN_1041483,CUST_19,"Electric household essentials",,15.50,0.00,0.00,Cash,In-store,2024-03-19,
TXN_8367212,CUST_13,Beverages,Item_14_BEV,24.50,8.00,196.00,Cash,Online,2023-10-01,
TXN_9397999,CUST_12,"Electric household essentials",Item_12_EHE,21.50,8.00,172.00,Cash,In-store,2023-12-30,
TXN_8362668,CUST_14,Food,Item_25_FOOD,41.00,1.00,41.00,"Digital Wallet",Online,2022-07-02,
TXN_6223608,CUST_02,"Electric household essentials",Item_23_EHE,38.00,3.00,114.00,Cash,In-store,2024-10-07,
TXN_9178330,CUST_20,Food,Item_10_FOOD,18.50,4.00,74.00,Cash,Online,2022-07-30,
TXN_5577825,CUST_17,Furniture,Item_14_FUR,24.50,10.00,245.00,Cash,Online,2024-01-22,
TXN_8527621,CUST_11,Beverages,Item_3_BEV,8.00,1.00,8.00,"Credit Card",Online,2023-04-06,
TXN_6879984,CUST_10,Butchers,Item_5_BUT,11.00,3.00,33.00,Cash,In-store,2024-10-16,
TXN_2045418,CUST_14,Food,Item_14_FOOD,24.50,1.00,24.50,"Credit Card",Online,2023-11-18,
TXN_6569223,CUST_25,Furniture,Item_21_FUR,35.00,6.00,210.00,"Digital Wallet",In-store,2024-10-02,
TXN_9408214,CUST_15,"Milk Products",Item_6_MILK,12.50,6.00,75.00,"Digital Wallet",Online,2024-01-10,
TXN_6851086,CUST_17,Patisserie,Item_23_PAT,38.00,9.00,342.00,"Credit Card",Online,2023-08-06,
TXN_3122188,CUST_24,Food,,21.50,0.00,0.00,"Credit Card",Online,2023-02-25,
TXN_9818603,CUST_05,"Computers and electric accessories",,8.00,0.00,0.00,"Credit Card",In-store,2023-07-20,
TXN_2759713,CUST_04,Butchers,Item_20_BUT,33.50,4.00,134.00,Cash,Online,2023-11-23,
TXN_5127571,CUST_13,"Milk Products",Item_1_MILK,5.00,6.00,30.00,"Digital Wallet",Online,2024-10-04,
TXN_7928438,CUST_22,Furniture,Item_11_FUR,20.00,1.00,20.00,"Digital Wallet",In-store,2024-11-03,
TXN_5200141,CUST_23,"Electric household essentials",Item_1_EHE,5.00,1.00,5.00,"Digital Wallet",In-store,2022-11-01,
TXN_4493777,CUST_15,Patisserie,Item_9_PAT,17.00,6.00,102.00,"Digital Wallet",In-store,2022-05-22,
TXN_3422906,CUST_21,Furniture,Item_24_FUR,39.50,1.00,39.50,"Digital Wallet",In-store,2022-02-26,
TXN_2166078,CUST_19,"Milk Products",Item_24_MILK,39.50,7.00,276.50,Cash,Online,2024-03-22,
TXN_1443259,CUST_25,Furniture,Item_3_FUR,8.00,7.00,56.00,"Digital Wallet",Online,2023-11-08,
TXN_3600908,CUST_15,Furniture,Item_15_FUR,26.00,2.00,52.00,"Digital Wallet",Online,2024-09-15,
TXN_1185443,CUST_23,Butchers,Item_13_BUT,23.00,7.00,161.00,Cash,Online,2023-11-16,
TXN_9248288,CUST_22,"Electric household essentials",Item_15_EHE,26.00,6.00,156.00,"Credit Card",Online,2023-11-02,
TXN_3871295,CUST_18,"Milk Products",Item_17_MILK,29.00,4.00,116.00,"Digital Wallet",In-store,2022-01-02,
TXN_2035248,CUST_17,Furniture,Item_11_FUR,20.00,8.00,160.00,Cash,Online,2024-01-01,
TXN_9746526,CUST_11,Food,Item_14_FOOD,24.50,7.00,171.50,Cash,In-store,2025-01-04,
TXN_6328369,CUST_12,Food,,6.50,0.00,0.00,"Credit Card",Online,2024-03-18,
TXN_8087160,CUST_08,Butchers,,0.00,5.00,152.50,Cash,Online,2024-01-26,
TXN_4853937,CUST_09,"Electric household essentials",Item_22_EHE,36.50,9.00,328.50,Cash,In-store,2022-08-15,
TXN_7367608,CUST_20,Patisserie,Item_11_PAT,20.00,6.00,120.00,"Credit Card",In-store,2024-10-13,
TXN_4622617,CUST_17,Beverages,Item_12_BEV,21.50,1.00,21.50,Cash,In-store,2022-03-31,
TXN_5804012,CUST_16,"Computers and electric accessories",Item_12_CEA,21.50,9.00,193.50,"Digital Wallet",Online,2022-09-08,
TXN_5368235,CUST_25,Food,Item_16_FOOD,27.50,10.00,275.00,"Digital Wallet",In-store,2022-02-20,
TXN_2588792,CUST_10,Furniture,Item_10_FUR,18.50,3.00,55.50,"Digital Wallet",Online,2023-06-13,
TXN_3300014,CUST_12,Beverages,Item_19_BEV,32.00,3.00,96.00,Cash,Online,2023-04-24,
TXN_9101308,CUST_09,Butchers,Item_22_BUT,36.50,5.00,182.50,"Digital Wallet",Online,2024-10-12,
TXN_6254334,CUST_23,Butchers,,32.00,0.00,0.00,"Digital Wallet",Online,2022-03-29,
TXN_9695630,CUST_16,Butchers,Item_20_BUT,33.50,9.00,301.50,"Digital Wallet",Online,2024-11-04,
TXN_7581231,CUST_18,"Milk Products",,14.00,0.00,0.00,"Credit Card",In-store,2024-12-09,
TXN_6376892,CUST_20,Furniture,Item_16_FUR,27.50,5.00,137.50,"Credit Card",Online,2023-05-17,
TXN_5508625,CUST_06,Butchers,Item_5_BUT,11.00,1.00,11.00,Cash,In-store,2024-12-13,
TXN_3462517,CUST_01,Patisserie,,9.50,0.00,0.00,"Credit Card",In-store,2024-02-01,
TXN_5731675,CUST_22,Butchers,Item_15_BUT,26.00,4.00,104.00,"Credit Card",In-store,2022-09-03,
TXN_5797421,CUST_01,Patisserie,Item_23_PAT,38.00,10.00,380.00,"Digital Wallet",In-store,2024-05-21,
TXN_4806789,CUST_16,"Milk Products",Item_18_MILK,30.50,1.00,30.50,Cash,Online,2023-08-02,
TXN_1587044,CUST_11,Food,Item_11_FOOD,20.00,6.00,120.00,Cash,In-store,2024-12-01,
TXN_6664172,CUST_21,Food,,23.00,0.00,0.00,"Digital Wallet",Online,2023-03-01,
TXN_6791698,CUST_03,"Milk Products",Item_19_MILK,32.00,2.00,64.00,Cash,In-store,2024-01-19,
TXN_1860779,CUST_13,Butchers,Item_4_BUT,9.50,10.00,95.00,"Digital Wallet",In-store,2023-09-01,
TXN_2573458,CUST_08,Butchers,Item_15_BUT,26.00,10.00,260.00,Cash,Online,2022-11-28,
TXN_7320283,CUST_12,"Electric household essentials",Item_13_EHE,23.00,9.00,207.00,"Credit Card",Online,2023-04-06,
TXN_9907089,CUST_21,"Computers and electric accessories",Item_5_CEA,11.00,1.00,11.00,"Credit Card",Online,2024-09-27,
TXN_3868257,CUST_06,"Electric household essentials",Item_18_EHE,30.50,10.00,305.00,"Digital Wallet",Online,2022-11-03,
TXN_3273812,CUST_03,"Milk Products",Item_16_MILK,27.50,9.00,247.50,Cash,Online,2024-03-28,
TXN_8737583,CUST_01,"Milk Products",Item_13_MILK,23.00,7.00,161.00,"Credit Card",In-store,2023-02-21,
TXN_6989632,CUST_06,Furniture,Item_17_FUR,29.00,7.00,203.00,Cash,In-store,2023-08-19,
TXN_2770594,CUST_14,"Computers and electric accessories",Item_6_CEA,12.50,7.00,87.50,Cash,In-store,2024-04-28,
TXN_8436107,CUST_21,"Milk Products",Item_1_MILK,5.00,3.00,15.00,"Credit Card",In-store,2024-04-08,
TXN_3588286,CUST_22,Beverages,Item_16_BEV,27.50,7.00,192.50,"Credit Card",Online,2024-02-03,
TXN_6600756,CUST_18,Food,,0.00,7.00,171.50,Cash,In-store,2023-05-19,
TXN_8320450,CUST_03,"Electric household essentials",Item_8_EHE,15.50,2.00,31.00,"Credit Card",Online,2024-07-19,
TXN_1708128,CUST_25,"Computers and electric accessories",Item_9_CEA,17.00,1.00,17.00,Cash,In-store,2022-10-19,
TXN_1329247,CUST_03,"Electric household essentials",Item_15_EHE,26.00,4.00,104.00,"Digital Wallet",Online,2023-05-11,
TXN_7662764,CUST_25,"Milk Products",Item_1_MILK,5.00,1.00,5.00,"Digital Wallet",Online,2023-08-17,
TXN_8312176,CUST_02,Furniture,Item_17_FUR,29.00,8.00,232.00,"Credit Card",Online,2023-09-24,
TXN_7459156,CUST_03,Furniture,Item_9_FUR,17.00,7.00,119.00,Cash,In-store,2023-01-18,
TXN_2261000,CUST_09,"Computers and electric accessories",Item_14_CEA,24.50,10.00,245.00,Cash,Online,2024-06-03,
TXN_2615354,CUST_01,Patisserie,Item_8_PAT,15.50,5.00,77.50,"Digital Wallet",Online,2022-09-08,
TXN_7704361,CUST_18,"Computers and electric accessories",Item_2_CEA,6.50,10.00,65.00,Cash,In-store,2023-08-02,
TXN_1482356,CUST_01,Patisserie,,0.00,7.00,119.00,"Digital Wallet",In-store,2022-10-24,
TXN_5754130,CUST_13,"Milk Products",Item_6_MILK,12.50,2.00,25.00,"Credit Card",In-store,2024-12-20,
TXN_4884748,CUST_04,Butchers,Item_15_BUT,26.00,9.00,234.00,"Credit Card",In-store,2024-05-29,
TXN_6800846,CUST_13,Furniture,Item_15_FUR,26.00,7.00,182.00,"Digital Wallet",In-store,2023-11-09,
TXN_6643496,CUST_23,Food,Item_9_FOOD,17.00,6.00,102.00,"Digital Wallet",In-store,2023-02-15,
TXN_1899712,CUST_08,"Electric household essentials",Item_23_EHE,38.00,9.00,342.00,"Digital Wallet",In-store,2022-12-10,
TXN_1972506,CUST_09,"Computers and electric accessories",,0.00,8.00,100.00,Cash,Online,2024-12-14,
TXN_4318649,CUST_18,"Electric household essentials",Item_20_EHE,33.50,7.00,234.50,"Digital Wallet",Online,2024-08-31,
TXN_4508397,CUST_07,Patisserie,Item_5_PAT,11.00,2.00,22.00,"Digital Wallet",In-store,2024-09-15,
TXN_7919193,CUST_17,"Milk Products",Item_11_MILK,20.00,4.00,80.00,Cash,Online,2023-08-01,
TXN_2183871,CUST_06,Patisserie,Item_12_PAT,21.50,3.00,64.50,Cash,In-store,2023-07-07,
TXN_9900913,CUST_25,Patisserie,,27.50,0.00,0.00,Cash,In-store,2023-11-15,
TXN_5746885,CUST_03,"Computers and electric accessories",Item_9_CEA,17.00,10.00,170.00,Cash,Online,2022-11-28,
TXN_7479551,CUST_10,Food,Item_22_FOOD,36.50,4.00,146.00,"Digital Wallet",In-store,2022-02-25,
TXN_8486925,CUST_08,Furniture,Item_20_FUR,33.50,2.00,67.00,"Credit Card",In-store,2023-08-27,
TXN_9760684,CUST_07,Patisserie,Item_14_PAT,24.50,2.00,49.00,"Digital Wallet",In-store,2025-01-10,
TXN_1519499,CUST_15,"Computers and electric accessories",Item_6_CEA,12.50,6.00,75.00,"Credit Card",Online,2022-01-01,
TXN_7169502,CUST_10,"Electric household essentials",Item_16_EHE,27.50,2.00,55.00,"Digital Wallet",In-store,2023-12-15,
TXN_6237791,CUST_13,Patisserie,Item_1_PAT,5.00,8.00,40.00,"Credit Card",In-store,2022-06-13,
TXN_7192439,CUST_16,Patisserie,Item_5_PAT,11.00,6.00,66.00,"Digital Wallet",In-store,2025-01-14,
TXN_2078144,CUST_25,Food,Item_25_FOOD,41.00,2.00,82.00,"Credit Card",In-store,2022-01-20,
TXN_5055889,CUST_08,Patisserie,Item_1_PAT,5.00,8.00,40.00,"Credit Card",In-store,2022-01-03,
TXN_6306864,CUST_04,"Milk Products",Item_1_MILK,5.00,9.00,45.00,Cash,In-store,2023-12-03,
TXN_6890386,CUST_18,Food,Item_14_FOOD,24.50,5.00,122.50,Cash,In-store,2023-01-27,
TXN_4774186,CUST_09,Patisserie,Item_12_PAT,21.50,2.00,43.00,"Digital Wallet",Online,2023-04-17,
TXN_9009459,CUST_17,Food,Item_4_FOOD,9.50,1.00,9.50,"Digital Wallet",In-store,2023-06-10,
TXN_1300271,CUST_11,Food,Item_1_FOOD,5.00,2.00,10.00,"Digital Wallet",Online,2024-05-22,
TXN_3640084,CUST_08,Patisserie,Item_13_PAT,23.00,7.00,161.00,"Digital Wallet",In-store,2022-10-24,
TXN_9509879,CUST_06,"Electric household essentials",Item_23_EHE,38.00,8.00,304.00,"Credit Card",In-store,2023-03-07,
TXN_6734279,CUST_24,Furniture,Item_11_FUR,20.00,8.00,160.00,"Credit Card",Online,2023-12-24,
TXN_9931724,CUST_02,"Electric household essentials",Item_16_EHE,27.50,10.00,275.00,"Digital Wallet",Online,2023-12-13,
TXN_3503166,CUST_03,Butchers,Item_7_BUT,14.00,2.00,28.00,Cash,Online,2024-10-25,
TXN_6945963,CUST_01,Butchers,Item_12_BUT,21.50,2.00,43.00,"Credit Card",In-store,2024-01-02,
TXN_4506004,CUST_21,Food,Item_22_FOOD,36.50,8.00,292.00,Cash,In-store,2024-04-07,
TXN_1289422,CUST_12,"Computers and electric accessories",Item_2_CEA,6.50,6.00,39.00,Cash,In-store,2022-10-28,
TXN_4783696,CUST_13,Furniture,,41.00,0.00,0.00,Cash,In-store,2022-10-26,
TXN_5633288,CUST_14,"Electric household essentials",Item_15_EHE,26.00,5.00,130.00,"Credit Card",Online,2024-09-10,
TXN_2483851,CUST_14,"Milk Products",Item_19_MILK,32.00,2.00,64.00,Cash,In-store,2023-04-15,
TXN_6691072,CUST_02,"Electric household essentials",Item_15_EHE,26.00,5.00,130.00,"Credit Card",In-store,2024-04-15,
TXN_3173361,CUST_08,Furniture,Item_14_FUR,24.50,9.00,220.50,"Digital Wallet",Online,2022-04-24,
TXN_8938382,CUST_14,"Milk Products",Item_16_MILK,27.50,1.00,27.50,"Digital Wallet",In-store,2023-03-06,
TXN_9032264,CUST_10,Beverages,Item_15_BEV,26.00,6.00,156.00,"Credit Card",Online,2024-05-26,
TXN_6388954,CUST_07,"Computers and electric accessories",Item_12_CEA,21.50,4.00,86.00,"Digital Wallet",Online,2022-06-30,
TXN_2850974,CUST_03,Furniture,Item_25_FUR,41.00,3.00,123.00,Cash,Online,2022-04-05,
TXN_8864272,CUST_09,Butchers,Item_12_BUT,21.50,10.00,215.00,Cash,In-store,2023-06-30,
TXN_1208768,CUST_24,Beverages,,0.00,2.00,28.00,Cash,Online,2023-02-28,
TXN_9835299,CUST_04,"Electric household essentials",,0.00,2.00,46.00,"Digital Wallet",In-store,2022-11-12,
TXN_8783459,CUST_19,Beverages,Item_2_BEV,6.50,8.00,52.00,Cash,Online,2023-05-06,
TXN_4839344,CUST_10,"Milk Products",Item_7_MILK,14.00,8.00,112.00,"Credit Card",In-store,2022-02-19,
TXN_1521269,CUST_19,"Computers and electric accessories",Item_23_CEA,38.00,7.00,266.00,"Digital Wallet",Online,2022-09-11,
TXN_7107116,CUST_24,Beverages,Item_3_BEV,8.00,10.00,80.00,Cash,In-store,2022-03-04,
TXN_1756302,CUST_04,"Electric household essentials",Item_5_EHE,11.00,10.00,110.00,"Digital Wallet",In-store,2022-08-26,
TXN_1809291,CUST_16,"Computers and electric accessories",Item_19_CEA,32.00,5.00,160.00,"Credit Card",In-store,2024-05-13,
TXN_9993612,CUST_01,"Milk Products",Item_13_MILK,23.00,6.00,138.00,"Credit Card",Online,2023-09-05,
