Transaction_ID,Customer_ID,Category,Item,Price_Per_Unit,Quantity,Total_Spent,Payment_Method,Location,Transaction_Date,Discount_Applied
TXN_8279458,CUST_01,Beverages,,0.00,2.00,61.00,"Credit Card",Online,2022-07-03,True
TXN_4317033,CUST_06,"Electric household essentials",,0.00,6.00,246.00,"Digital Wallet",In-store,2023-05-17,True
TXN_2745229,CUST_22,"Milk Products",,0.00,8.00,100.00,"Credit Card",Online,2024-12-10,
TXN_3855536,CUST_04,"Computers and electric accessories",,0.00,10.00,410.00,"Credit Card",In-store,2024-09-27,True
TXN_8494360,CUST_04,Patisserie,,0.00,2.00,52.00,"Credit Card",Online,2024-09-27,
TXN_9580748,CUST_08,Food,,0.00,5.00,152.50,"Credit Card",Online,2023-06-28,False
TXN_1996371,CUST_10,"Milk Products",,0.00,2.00,64.00,"Credit Card",In-store,2022-01-19,True
TXN_5475355,CUST_02,"Electric household essentials",,0.00,6.00,246.00,"Credit Card",Online,2024-01-08,False
TXN_3681383,CUST_04,"Electric household essentials",,0.00,5.00,205.00,"Digital Wallet",In-store,2023-05-18,True
TXN_4355077,CUST_24,Food,,0.00,5.00,145.00,Cash,In-store,2023-02-24,
TXN_2633599,CUST_10,"Computers and electric accessories",,0.00,8.00,52.00,Cash,Online,2024-01-16,True
TXN_7583357,CUST_01,"Electric household essentials",,0.00,4.00,92.00,"Digital Wallet",Online,2024-01-01,True
TXN_8683777,CUST_03,"Electric household essentials",,0.00,2.00,61.00,"Digital Wallet",Online,2023-07-05,True
TXN_6269570,CUST_25,"Computers and electric accessories",,0.00,6.00,129.00,"Digital Wallet",Online,2024-03-10,True
TXN_5780655,CUST_11,Beverages,,0.00,5.00,145.00,"Credit Card",Online,2024-11-12,
TXN_7375053,CUST_04,"Computers and electric accessories",,0.00,1.00,26.00,"Digital Wallet",Online,2022-11-27,
TXN_6397507,CUST_22,Patisserie,,0.00,8.00,316.00,"Credit Card",In-store,2022-08-26,
TXN_9418439,CUST_23,Food,,0.00,5.00,122.50,"Credit Card",Online,2022-03-06,False
TXN_6862565,CUST_19,"Electric household essentials",,0.00,2.00,67.00,"Digital Wallet",Online,2024-09-01,
TXN_1255913,CUST_21,Patisserie,,0.00,1.00,38.00,"Digital Wallet",Online,2024-01-18,False
TXN_3396886,CUST_12,"Milk Products",,0.00,4.00,110.00,"Credit Card",In-store,2022-01-18,
TXN_6462918,CUST_07,"Electric household essentials",,0.00,7.00,87.50,"Digital Wallet",In-store,2024-04-15,True
TXN_7117073,CUST_18,Beverages,,0.00,6.00,93.00,"Digital Wallet",Online,2023-12-07,True
TXN_5310579,CUST_18,Furniture,,0.00,10.00,185.00,"Digital Wallet",In-store,2024-07-02,
TXN_2168603,CUST_16,"Electric household essentials",,0.00,2.00,22.00,"Digital Wallet",In-store,2023-07-23,True
TXN_5916658,CUST_11,"Milk Products",,0.00,2.00,58.00,"Digital Wallet",In-store,2024-05-11,False
TXN_6381262,CUST_05,"Electric household essentials",,0.00,8.00,268.00,Cash,Online,2024-06-05,True
TXN_4130110,CUST_20,Butchers,,0.00,4.00,92.00,"Digital Wallet",In-store,2023-05-14,
TXN_8364453,CUST_08,Butchers,,0.00,3.00,109.50,Cash,Online,2023-02-28,True
TXN_5596069,CUST_08,"Electric household essentials",,0.00,6.00,75.00,Cash,Online,2024-06-04,False
TXN_1505827,CUST_13,"Computers and electric accessories",,0.00,3.00,109.50,"Digital Wallet",Online,2025-01-18,
TXN_4181548,CUST_02,Furniture,,0.00,9.00,58.50,Cash,In-store,2023-03-19,True
TXN_2894776,CUST_14,"Electric household essentials",,0.00,3.00,109.50,Cash,In-store,2023-07-05,True
TXN_8630147,CUST_11,Furniture,,0.00,10.00,200.00,Cash,In-store,2024-02-28,True
TXN_6412787,CUST_11,Patisserie,,0.00,2.00,43.00,"Digital Wallet",Online,2023-04-06,False
TXN_6179719,CUST_08,"Computers and electric accessories",,0.00,4.00,50.00,"Digital Wallet",In-store,2022-03-29,False
TXN_2773543,CUST_07,Furniture,,0.00,10.00,320.00,Cash,Online,2023-01-22,
TXN_7710993,CUST_17,Patisserie,,0.00,1.00,24.50,"Digital Wallet",In-store,2023-10-23,True
TXN_6027222,CUST_18,Food,,0.00,2.00,82.00,"Digital Wallet",In-store,2024-06-10,False
TXN_6720124,CUST_09,"Computers and electric accessories",,0.00,8.00,196.00,"Digital Wallet",In-store,2022-07-19,False
TXN_4379762,CUST_17,Butchers,,0.00,6.00,228.00,"Credit Card",Online,2024-08-06,True
TXN_9823408,CUST_05,"Computers and electric accessories",,0.00,3.00,51.00,Cash,In-store,2024-10-20,
TXN_6325212,CUST_03,Patisserie,,0.00,8.00,244.00,"Digital Wallet",In-store,2023-06-07,
TXN_9014397,CUST_19,"Electric household essentials",,0.00,3.00,78.00,"Credit Card",Online,2022-04-22,True
TXN_9682433,CUST_16,Patisserie,,0.00,1.00,17.00,"Credit Card",Online,2024-11-29,True
TXN_3925839,CUST_05,Food,,0.00,9.00,261.00,Cash,Online,2024-04-03,
TXN_5612175,CUST_03,Food,,0.00,2.00,70.00,Cash,Online,2025-01-16,True
TXN_9464343,CUST_09,"Milk Products",,0.00,7.00,35.00,"Digital Wallet",Online,2022-11-11,False
TXN_7764504,CUST_14,"Milk Products",,0.00,2.00,28.00,"Credit Card",In-store,2024-11-29,False
TXN_1425560,CUST_23,Patisserie,,0.00,10.00,320.00,"Digital Wallet",In-store,2023-02-02,
TXN_1046367,CUST_21,"Computers and electric accessories",,0.00,10.00,185.00,Cash,In-store,2022-06-21,
TXN_1434329,CUST_10,Beverages,,0.00,2.00,49.00,"Credit Card",In-store,2024-08-19,False
TXN_1813718,CUST_03,Butchers,,0.00,1.00,30.50,"Credit Card",In-store,2023-06-08,
TXN_6568038,CUST_05,"Computers and electric accessories",,0.00,2.00,79.00,"Digital Wallet",In-store,2023-12-16,
TXN_1211345,CUST_19,Furniture,,0.00,7.00,66.50,"Digital Wallet",Online,2024-12-02,
TXN_3923033,CUST_05,"Electric household essentials",,0.00,9.00,207.00,"Credit Card",Online,2024-12-22,
TXN_9521709,CUST_12,Patisserie,,0.00,10.00,245.00,Cash,Online,2022-07-11,True
TXN_2953972,CUST_15,"Electric household essentials",,0.00,2.00,46.00,"Digital Wallet",Online,2024-01-27,
TXN_7747407,CUST_08,Food,,0.00,6.00,201.00,Cash,Online,2024-04-09,False
TXN_5026398,CUST_25,Butchers,,0.00,9.00,328.50,"Digital Wallet",Online,2022-04-07,
TXN_7565406,CUST_15,Butchers,,0.00,9.00,207.00,"Digital Wallet",Online,2023-10-06,False
TXN_2046922,CUST_21,"Milk Products",,0.00,5.00,40.00,Cash,In-store,2023-11-26,False
TXN_3707017,CUST_10,Furniture,,0.00,3.00,33.00,"Digital Wallet",Online,2024-04-04,False
TXN_6912528,CUST_08,"Computers and electric accessories",,0.00,7.00,287.00,Cash,Online,2024-04-13,
TXN_5628367,CUST_04,Food,,0.00,3.00,123.00,Cash,In-store,2023-01-29,
TXN_5533205,CUST_18,Furniture,,0.00,7.00,276.50,"Credit Card",Online,2023-12-31,
TXN_3648215,CUST_01,Food,,0.00,6.00,210.00,Cash,In-store,2024-03-29,
TXN_7138571,CUST_13,"Electric household essentials",,0.00,4.00,140.00,Cash,Online,2023-09-25,False
TXN_5037301,CUST_21,Patisserie,,0.00,9.00,45.00,"Digital Wallet",Online,2023-11-14,
TXN_7478863,CUST_22,Patisserie,,0.00,2.00,49.00,Cash,In-store,2022-05-16,
TXN_7303362,CUST_20,Furniture,,0.00,10.00,110.00,"Digital Wallet",In-store,2023-11-02,
TXN_4624810,CUST_20,"Electric household essentials",,0.00,9.00,247.50,"Digital Wallet",Online,2023-11-08,False
TXN_7450879,CUST_01,Beverages,,0.00,4.00,134.00,"Credit Card",In-store,2024-03-29,False
TXN_3275587,CUST_04,"Computers and electric accessories",,0.00,5.00,77.50,"Credit Card",In-store,2024-03-11,False
TXN_9165564,CUST_02,"Milk Products",,0.00,3.00,100.50,Cash,Online,2023-03-31,
TXN_2463351,CUST_19,"Computers and electric accessories",,0.00,10.00,65.00,"Credit Card",Online,2022-08-12,
TXN_7780561,CUST_06,Beverages,,0.00,4.00,80.00,Cash,In-store,2024-05-06,
TXN_3575373,CUST_17,"Milk Products",,0.00,9.00,45.00,Cash,Online,2024-12-29,True
TXN_6866951,CUST_04,"Electric household essentials",,0.00,9.00,301.50,"Credit Card",Online,2023-09-24,True
TXN_7597821,CUST_01,Butchers,,0.00,5.00,205.00,"Credit Card",In-store,2024-05-18,True
TXN_1284380,CUST_06,"Electric household essentials",,0.00,4.00,62.00,Cash,In-store,2023-07-14,True
TXN_8221789,CUST_23,Furniture,,0.00,10.00,110.00,"Credit Card",In-store,2024-06-12,
TXN_2691217,CUST_17,Furniture,,0.00,2.00,40.00,"Credit Card",Online,2024-08-11,True
TXN_9620521,CUST_14,Beverages,,0.00,2.00,55.00,Cash,Online,2022-07-19,False
TXN_3503862,CUST_07,Patisserie,,0.00,9.00,45.00,Cash,Online,2022-03-08,True
TXN_3978048,CUST_24,"Electric household essentials",,0.00,2.00,55.00,"Credit Card",Online,2024-04-26,True
TXN_2854112,CUST_24,"Milk Products",,0.00,7.00,224.00,"Credit Card",Online,2024-01-23,True
TXN_3971163,CUST_17,Butchers,,0.00,9.00,45.00,"Digital Wallet",Online,2022-07-29,True
TXN_7877933,CUST_15,Butchers,,0.00,2.00,73.00,"Credit Card",In-store,2023-04-26,
TXN_9285109,CUST_20,"Computers and electric accessories",,0.00,2.00,64.00,Cash,In-store,2023-12-26,
TXN_5341574,CUST_01,"Computers and electric accessories",,0.00,6.00,84.00,Cash,In-store,2023-10-23,False
TXN_4467507,CUST_01,Beverages,,0.00,2.00,82.00,"Credit Card",Online,2023-07-24,True
TXN_4989570,CUST_03,Food,,0.00,7.00,87.50,"Digital Wallet",Online,2023-08-23,True
TXN_5203845,CUST_16,Beverages,,0.00,7.00,287.00,"Digital Wallet",Online,2022-11-15,
TXN_1322913,CUST_18,Food,,0.00,4.00,80.00,"Digital Wallet",Online,2022-09-20,True
TXN_3994804,CUST_03,Furniture,,0.00,1.00,33.50,"Credit Card",In-store,2022-01-08,
TXN_5442078,CUST_08,Food,,0.00,7.00,77.00,"Credit Card",Online,2023-07-31,True
TXN_8670643,CUST_11,"Milk Products",,0.00,1.00,36.50,"Digital Wallet",Online,2022-12-18,False
TXN_6845710,CUST_03,"Milk Products",,0.00,2.00,40.00,"Digital Wallet",Online,2024-11-23,
TXN_3033931,CUST_09,"Milk Products",,0.00,1.00,12.50,Cash,In-store,2023-08-17,
TXN_4099276,CUST_17,Beverages,,0.00,6.00,84.00,"Digital Wallet",In-store,2024-11-24,
TXN_8475688,CUST_05,Furniture,,0.00,4.00,158.00,"Credit Card",In-store,2023-05-20,False
TXN_6929636,CUST_17,"Computers and electric accessories",,0.00,2.00,16.00,"Digital Wallet",Online,2023-11-23,
TXN_1306295,CUST_15,"Computers and electric accessories",,0.00,5.00,32.50,"Digital Wallet",Online,2022-09-13,True
TXN_7806205,CUST_08,"Milk Products",,0.00,3.00,109.50,"Digital Wallet",In-store,2023-03-03,
TXN_9478594,CUST_12,"Computers and electric accessories",,0.00,7.00,108.50,"Credit Card",Online,2023-01-12,False
TXN_9649004,CUST_11,Butchers,,0.00,2.00,49.00,Cash,Online,2022-07-16,
TXN_2457102,CUST_18,Furniture,,0.00,3.00,123.00,"Digital Wallet",Online,2022-03-10,True
TXN_1044590,CUST_12,"Electric household essentials",,0.00,4.00,56.00,Cash,Online,2024-05-07,False
TXN_3957917,CUST_09,"Milk Products",,0.00,5.00,25.00,"Credit Card",In-store,2022-10-17,True
TXN_7420327,CUST_05,Furniture,,0.00,8.00,232.00,"Credit Card",Online,2023-02-24,True
TXN_6437047,CUST_03,"Electric household essentials",,0.00,7.00,255.50,Cash,Online,2023-03-28,
TXN_9427980,CUST_12,Beverages,,0.00,8.00,124.00,Cash,Online,2023-06-22,
TXN_3987229,CUST_25,Beverages,,0.00,3.00,60.00,Cash,Online,2023-02-11,False
TXN_4848182,CUST_21,Food,,0.00,4.00,146.00,"Credit Card",Online,2023-09-11,
TXN_9361358,CUST_13,Food,,0.00,5.00,115.00,"Credit Card",In-store,2023-05-11,
TXN_5592249,CUST_07,"Computers and electric accessories",,0.00,8.00,136.00,Cash,In-store,2023-03-14,True
TXN_8653885,CUST_12,Food,,0.00,7.00,182.00,"Credit Card",Online,2022-03-29,
TXN_8573044,CUST_23,Beverages,,0.00,8.00,280.00,"Credit Card",In-store,2023-02-18,False
TXN_2618457,CUST_02,Food,,0.00,6.00,120.00,"Credit Card",In-store,2022-07-11,True
TXN_5179270,CUST_20,Patisserie,,0.00,2.00,79.00,"Credit Card",Online,2024-02-15,False
TXN_4822005,CUST_10,Food,,0.00,8.00,268.00,"Credit Card",Online,2023-02-26,
TXN_6051216,CUST_07,"Computers and electric accessories",,0.00,10.00,275.00,"Credit Card",Online,2022-09-23,False
TXN_9302123,CUST_04,Food,,0.00,3.00,69.00,"Credit Card",Online,2022-11-26,False
TXN_8332080,CUST_08,"Milk Products",,0.00,7.00,192.50,"Digital Wallet",Online,2024-08-27,
TXN_9053395,CUST_11,"Electric household essentials",,0.00,10.00,230.00,"Digital Wallet",Online,2022-08-27,True
TXN_2223571,CUST_24,Patisserie,,0.00,9.00,288.00,"Credit Card",In-store,2022-11-14,True
TXN_9887558,CUST_13,"Electric household essentials",,0.00,4.00,86.00,"Digital Wallet",Online,2022-03-17,True
TXN_2559484,CUST_04,"Computers and electric accessories",,0.00,9.00,112.50,Cash,In-store,2022-04-15,
TXN_5395629,CUST_14,Butchers,,0.00,7.00,150.50,"Credit Card",Online,2022-08-24,True
TXN_4275306,CUST_23,"Electric household essentials",,0.00,9.00,342.00,"Digital Wallet",In-store,2022-03-19,True
TXN_1981233,CUST_05,Furniture,,0.00,5.00,167.50,"Digital Wallet",In-store,2023-08-06,True
TXN_9945945,CUST_11,Patisserie,,0.00,3.00,118.50,Cash,Online,2023-09-17,True
TXN_5221911,CUST_09,Beverages,,0.00,9.00,85.50,"Credit Card",Online,2023-07-09,False
TXN_3599137,CUST_19,"Milk Products",,0.00,10.00,365.00,"Digital Wallet",In-store,2024-08-03,True
TXN_2168164,CUST_05,"Milk Products",,0.00,5.00,40.00,"Credit Card",In-store,2024-08-26,True
TXN_6400580,CUST_07,Furniture,,0.00,9.00,301.50,"Credit Card",Online,2023-09-11,False
TXN_8714514,CUST_04,Patisserie,,0.00,7.00,98.00,"Digital Wallet",In-store,2022-08-19,
TXN_3878879,CUST_03,"Computers and electric accessories",,0.00,9.00,288.00,"Digital Wallet",In-store,2022-01-22,
TXN_8036579,CUST_01,Food,,0.00,2.00,61.00,"Digital Wallet",Online,2024-05-23,True
TXN_3329144,CUST_23,Food,,0.00,3.00,73.50,"Credit Card",In-store,2025-01-11,False
TXN_2190232,CUST_06,Furniture,,0.00,7.00,224.00,"Digital Wallet",In-store,2024-02-16,False
TXN_4771109,CUST_21,"Electric household essentials",,0.00,10.00,410.00,"Digital Wallet",In-store,2022-07-03,True
TXN_3169757,CUST_11,Beverages,,0.00,7.00,224.00,"Digital Wallet",Online,2024-04-04,False
TXN_2288041,CUST_24,Food,,0.00,10.00,410.00,"Digital Wallet",In-store,2023-09-02,False
TXN_5647485,CUST_15,Food,,0.00,9.00,112.50,"Digital Wallet",In-store,2024-01-13,False
TXN_1610493,CUST_11,"Electric household essentials",,0.00,1.00,18.50,Cash,Online,2023-01-26,
TXN_6852237,CUST_02,Patisserie,,0.00,1.00,21.50,"Credit Card",In-store,2023-08-29,True
TXN_4452577,CUST_16,"Electric household essentials",,0.00,4.00,128.00,"Digital Wallet",Online,2022-02-13,True
TXN_8016362,CUST_03,"Electric household essentials",,0.00,6.00,246.00,Cash,Online,2022-08-18,True
TXN_2010228,CUST_17,Food,,0.00,4.00,32.00,"Digital Wallet",In-store,2025-01-06,
TXN_7156790,CUST_10,Food,,0.00,4.00,92.00,"Digital Wallet",Online,2022-11-24,True
TXN_7026911,CUST_23,Patisserie,,0.00,8.00,268.00,"Credit Card",In-store,2022-12-23,True
TXN_1702959,CUST_03,Butchers,,0.00,10.00,380.00,Cash,In-store,2022-02-22,False
TXN_2018105,CUST_13,"Computers and electric accessories",,0.00,10.00,80.00,"Credit Card",In-store,2023-10-07,False
TXN_1058643,CUST_23,Food,,0.00,2.00,19.00,"Digital Wallet",In-store,2024-10-01,False
TXN_6211037,CUST_20,Patisserie,,0.00,7.00,66.50,"Digital Wallet",In-store,2024-07-24,False
TXN_4872092,CUST_23,"Electric household essentials",,0.00,3.00,123.00,Cash,In-store,2024-11-02,
TXN_4793029,CUST_20,Food,,0.00,4.00,92.00,"Credit Card",In-store,2024-12-07,
TXN_3922646,CUST_08,"Electric household essentials",,0.00,2.00,64.00,Cash,Online,2023-07-27,False
TXN_4123276,CUST_14,Food,,0.00,5.00,62.50,"Digital Wallet",Online,2023-07-09,False
TXN_9611416,CUST_19,Butchers,,0.00,3.00,24.00,"Digital Wallet",Online,2022-09-02,True
TXN_5758502,CUST_21,Food,,0.00,3.00,73.50,"Credit Card",In-store,2024-01-01,
TXN_1809957,CUST_04,"Milk Products",,0.00,9.00,355.50,"Credit Card",Online,2022-10-12,True
TXN_8693268,CUST_19,"Computers and electric accessories",,0.00,5.00,197.50,"Credit Card",In-store,2022-05-31,
TXN_2004814,CUST_16,"Computers and electric accessories",,0.00,5.00,160.00,"Credit Card",Online,2023-05-14,True
TXN_9321451,CUST_10,Furniture,,0.00,1.00,5.00,"Credit Card",Online,2022-11-21,
TXN_1051223,CUST_08,Patisserie,,0.00,9.00,45.00,"Credit Card",Online,2023-10-25,
TXN_4335485,CUST_25,Butchers,,0.00,5.00,115.00,"Digital Wallet",In-store,2022-12-29,True
TXN_8240954,CUST_24,Butchers,,0.00,3.00,91.50,Cash,Online,2022-04-05,False
TXN_3875311,CUST_13,Food,,0.00,2.00,40.00,"Digital Wallet",In-store,2023-07-24,False
TXN_5796230,CUST_03,"Milk Products",,0.00,5.00,40.00,"Digital Wallet",In-store,2022-05-30,False
TXN_2487307,CUST_19,"Electric household essentials",,0.00,7.00,234.50,"Credit Card",Online,2022-04-18,False
TXN_7965748,CUST_08,Patisserie,,0.00,8.00,328.00,"Digital Wallet",In-store,2023-01-14,
TXN_3873648,CUST_12,Butchers,,0.00,4.00,146.00,"Credit Card",Online,2022-12-09,True
TXN_6842211,CUST_22,Food,,0.00,9.00,193.50,"Digital Wallet",Online,2024-08-16,False
TXN_2715374,CUST_12,"Computers and electric accessories",,0.00,7.00,171.50,"Credit Card",In-store,2023-03-15,True
TXN_1310254,CUST_20,"Milk Products",,0.00,8.00,232.00,"Digital Wallet",Online,2022-03-16,True
TXN_9864135,CUST_25,"Electric household essentials",,0.00,1.00,20.00,"Digital Wallet",Online,2023-08-17,False
TXN_7852595,CUST_21,"Milk Products",,0.00,1.00,8.00,Cash,Online,2022-08-04,False
TXN_3666581,CUST_07,"Electric household essentials",,0.00,3.00,46.50,Cash,In-store,2024-06-08,
TXN_8373098,CUST_18,Butchers,,0.00,7.00,234.50,"Digital Wallet",Online,2024-04-02,
TXN_6948452,CUST_18,"Electric household essentials",,0.00,5.00,47.50,"Digital Wallet",In-store,2024-11-05,
TXN_4671556,CUST_06,Food,,0.00,3.00,51.00,Cash,In-store,2022-09-13,False
TXN_6730547,CUST_18,Butchers,,0.00,2.00,40.00,"Credit Card",Online,2024-01-17,True
TXN_9416158,CUST_24,Butchers,,0.00,2.00,25.00,Cash,In-store,2023-01-27,False
TXN_7302842,CUST_15,Butchers,,0.00,10.00,80.00,"Digital Wallet",Online,2024-11-05,
TXN_1164094,CUST_09,Patisserie,,0.00,3.00,33.00,"Digital Wallet",In-store,2024-07-29,
TXN_5831445,CUST_17,Beverages,,0.00,4.00,98.00,Cash,In-store,2023-10-31,
TXN_7929084,CUST_15,"Computers and electric accessories",,0.00,1.00,26.00,Cash,Online,2023-04-09,True
TXN_3768715,CUST_12,Patisserie,,0.00,7.00,161.00,Cash,Online,2023-12-24,True
TXN_9805058,CUST_19,Butchers,,0.00,7.00,98.00,Cash,In-store,2024-06-24,
TXN_6345102,CUST_23,Food,,0.00,6.00,165.00,Cash,Online,2022-12-20,
TXN_8686018,CUST_07,Patisserie,,0.00,8.00,160.00,"Credit Card",Online,2024-07-29,False
TXN_8831425,CUST_12,Butchers,,0.00,3.00,28.50,"Credit Card",In-store,2023-09-08,True
TXN_2770070,CUST_22,"Electric household essentials",,0.00,6.00,165.00,"Digital Wallet",In-store,2022-06-10,
TXN_7744516,CUST_04,"Computers and electric accessories",,0.00,10.00,215.00,"Credit Card",In-store,2023-09-19,False
TXN_2119863,CUST_24,Patisserie,,0.00,10.00,365.00,Cash,Online,2024-12-24,True
TXN_6027273,CUST_01,"Milk Products",,0.00,1.00,12.50,"Digital Wallet",In-store,2023-03-20,
TXN_3277863,CUST_17,Furniture,,0.00,7.00,224.00,"Credit Card",Online,2022-12-16,False
TXN_2595449,CUST_02,Furniture,,0.00,10.00,95.00,Cash,Online,2024-07-08,True
TXN_9161445,CUST_11,Beverages,,0.00,6.00,174.00,Cash,In-store,2023-11-03,
TXN_2602356,CUST_12,Food,,0.00,5.00,40.00,Cash,Online,2024-01-31,
TXN_6970868,CUST_20,"Computers and electric accessories",,0.00,9.00,234.00,Cash,Online,2023-12-17,True
TXN_9860940,CUST_09,Furniture,,0.00,9.00,328.50,"Credit Card",Online,2024-06-11,
TXN_3526562,CUST_24,Butchers,,0.00,1.00,29.00,"Credit Card",Online,2024-10-27,True
TXN_1032287,CUST_16,Food,,0.00,2.00,43.00,Cash,Online,2022-07-27,
TXN_2357597,CUST_21,"Computers and electric accessories",,0.00,3.00,15.00,Cash,Online,2024-04-17,True
TXN_7868771,CUST_14,Food,,0.00,5.00,107.50,Cash,In-store,2024-12-31,
TXN_1586746,CUST_01,Furniture,,0.00,3.00,73.50,"Credit Card",Online,2022-08-06,True
TXN_5037401,CUST_15,"Milk Products",,0.00,1.00,11.00,"Digital Wallet",In-store,2022-10-31,
TXN_5391734,CUST_12,Beverages,,0.00,3.00,46.50,"Digital Wallet",Online,2024-11-17,
TXN_6004811,CUST_18,"Electric household essentials",,0.00,6.00,183.00,"Digital Wallet",In-store,2023-07-08,False
TXN_9020139,CUST_19,"Computers and electric accessories",,0.00,2.00,61.00,"Digital Wallet",In-store,2024-04-15,
TXN_4684828,CUST_06,Patisserie,,0.00,4.00,56.00,"Credit Card",In-store,2023-06-04,True
TXN_9748964,CUST_24,Furniture,,0.00,2.00,28.00,Cash,In-store,2024-02-21,False
TXN_9714585,CUST_07,Food,,0.00,10.00,290.00,"Digital Wallet",Online,2024-11-10,
TXN_6314299,CUST_19,"Milk Products",,0.00,6.00,246.00,"Credit Card",Online,2022-02-14,
TXN_2261622,CUST_02,Beverages,,0.00,9.00,180.00,Cash,In-store,2022-09-27,True
TXN_9333110,CUST_15,"Computers and electric accessories",,0.00,2.00,22.00,Cash,In-store,2024-07-03,False
TXN_5445578,CUST_11,Furniture,,0.00,8.00,52.00,"Credit Card",In-store,2023-04-11,True
TXN_9698787,CUST_09,Beverages,,0.00,3.00,28.50,Cash,Online,2024-11-13,False
TXN_9925855,CUST_03,Beverages,,0.00,8.00,304.00,"Digital Wallet",In-store,2024-10-02,
TXN_7003816,CUST_10,Butchers,,0.00,1.00,21.50,"Credit Card",In-store,2024-07-15,
TXN_8332438,CUST_12,Butchers,,0.00,2.00,16.00,"Credit Card",Online,2024-04-19,True
TXN_4327045,CUST_08,"Electric household essentials",,0.00,9.00,369.00,Cash,Online,2024-08-11,False
TXN_3829639,CUST_20,Furniture,,0.00,2.00,22.00,"Digital Wallet",In-store,2022-03-29,False
TXN_3427189,CUST_09,Food,,0.00,9.00,220.50,Cash,In-store,2024-04-10,True
TXN_5225733,CUST_02,Patisserie,,0.00,8.00,124.00,Cash,Online,2023-04-08,True
TXN_3728004,CUST_25,Beverages,,0.00,3.00,46.50,Cash,In-store,2022-08-23,
TXN_3961088,CUST_04,Furniture,,0.00,2.00,34.00,"Digital Wallet",In-store,2023-03-23,True
TXN_6659981,CUST_17,Beverages,,0.00,9.00,153.00,"Credit Card",Online,2023-06-19,True
TXN_6087492,CUST_24,Patisserie,,0.00,3.00,15.00,"Credit Card",In-store,2023-12-14,True
TXN_4047279,CUST_09,"Electric household essentials",,0.00,1.00,36.50,"Credit Card",In-store,2024-07-08,
TXN_4128346,CUST_14,Beverages,,0.00,3.00,42.00,Cash,In-store,2024-01-31,
TXN_3915802,CUST_04,"Electric household essentials",,0.00,2.00,76.00,Cash,Online,2023-01-12,True
TXN_6002055,CUST_16,"Milk Products",,0.00,1.00,17.00,"Digital Wallet",In-store,2022-03-20,True
TXN_4703736,CUST_16,"Milk Products",,0.00,4.00,62.00,"Digital Wallet",Online,2023-05-27,False
TXN_7179907,CUST_22,Food,,0.00,10.00,245.00,Cash,Online,2022-07-23,False
TXN_8628417,CUST_09,Furniture,,0.00,5.00,47.50,"Digital Wallet",In-store,2022-10-09,True
TXN_5452486,CUST_13,"Electric household essentials",,0.00,2.00,76.00,"Credit Card",In-store,2023-10-22,True
TXN_2701654,CUST_21,"Computers and electric accessories",,0.00,1.00,35.00,"Credit Card",In-store,2022-01-06,
TXN_3935581,CUST_07,Food,,0.00,10.00,80.00,"Digital Wallet",In-store,2024-05-13,True
TXN_1202968,CUST_11,"Electric household essentials",,0.00,8.00,112.00,"Digital Wallet",Online,2022-09-03,True
TXN_5520385,CUST_24,"Milk Products",,0.00,5.00,137.50,"Digital Wallet",In-store,2024-09-28,
TXN_1525936,CUST_20,"Computers and electric accessories",,0.00,8.00,112.00,"Digital Wallet",In-store,2025-01-15,False
TXN_4422875,CUST_23,Furniture,,0.00,2.00,52.00,"Digital Wallet",In-store,2023-10-01,False
TXN_9122442,CUST_10,Butchers,,0.00,8.00,292.00,"Credit Card",In-store,2024-11-26,False
TXN_7194672,CUST_18,Butchers,,0.00,8.00,208.00,"Digital Wallet",Online,2024-10-07,True
TXN_6725698,CUST_06,Butchers,,0.00,8.00,184.00,"Digital Wallet",Online,2024-11-03,True
TXN_8342635,CUST_24,"Milk Products",,0.00,2.00,19.00,"Digital Wallet",In-store,2022-07-30,False
TXN_5044258,CUST_04,"Computers and electric accessories",,0.00,10.00,260.00,"Digital Wallet",Online,2023-01-26,
TXN_8186737,CUST_08,Patisserie,,0.00,5.00,167.50,"Credit Card",Online,2023-05-16,
TXN_5568136,CUST_04,Patisserie,,0.00,8.00,160.00,"Credit Card",Online,2023-12-25,True
TXN_5842704,CUST_01,Patisserie,,0.00,6.00,30.00,Cash,Online,2023-09-30,False
TXN_4718422,CUST_04,"Milk Products",,0.00,1.00,20.00,Cash,Online,2023-05-26,
TXN_2205066,CUST_11,Food,,0.00,2.00,25.00,"Digital Wallet",In-store,2024-06-23,True
TXN_3631452,CUST_12,Patisserie,,0.00,7.00,203.00,"Digital Wallet",Online,2024-04-15,True
TXN_2809812,CUST_15,Furniture,,0.00,9.00,234.00,"Credit Card",In-store,2022-09-01,True
TXN_1207984,CUST_17,Food,,0.00,6.00,174.00,"Credit Card",In-store,2022-05-10,
TXN_8414334,CUST_23,Furniture,,0.00,8.00,112.00,"Digital Wallet",Online,2024-11-27,True
TXN_5541676,CUST_17,Beverages,,0.00,9.00,153.00,"Digital Wallet",Online,2024-03-20,False
TXN_5324237,CUST_19,"Milk Products",,0.00,9.00,288.00,"Credit Card",Online,2023-11-09,False
TXN_3947387,CUST_17,"Computers and electric accessories",,0.00,7.00,66.50,"Digital Wallet",Online,2023-12-13,False
TXN_9675839,CUST_09,Patisserie,,0.00,2.00,31.00,"Credit Card",In-store,2023-04-07,False
