Transaction_ID,Customer_ID,Category,Item,Price_Per_Unit,Quantity,Total_Spent,Payment_Method,Location,Transaction_Date,Discount_Applied
TXN_2733918,CUST_25,Food,,35.00,0.00,0.00,Cash,Online,2024-10-28,
TXN_7061960,CUST_12,Patisserie,,23.00,0.00,0.00,"Digital Wallet",Online,2022-12-26,False
TXN_6876674,CUST_10,Food,,30.50,0.00,0.00,"Credit Card",Online,2024-05-14,True
TXN_7535814,CUST_05,Butchers,,38.00,0.00,0.00,"Credit Card",In-store,2022-12-03,True
TXN_4341401,CUST_18,"Electric household essentials",,18.50,0.00,0.00,"Digital Wallet",In-store,2023-04-09,True
TXN_5238973,CUST_06,"Electric household essentials",,38.00,0.00,0.00,"Digital Wallet",Online,2023-02-06,False
TXN_3071219,CUST_07,"Computers and electric accessories",,36.50,0.00,0.00,"Credit Card",Online,2024-10-28,True
TXN_2831627,CUST_06,"Computers and electric accessories",,6.50,0.00,0.00,"Digital Wallet",In-store,2022-06-09,
TXN_7623526,CUST_17,"Computers and electric accessories",,23.00,0.00,0.00,"Digital Wallet",Online,2024-03-07,
TXN_7357090,CUST_09,Food,,33.50,0.00,0.00,Cash,In-store,2022-12-12,
TXN_6837467,CUST_06,Butchers,,35.00,0.00,0.00,"Digital Wallet",Online,2022-10-01,False
TXN_8283688,CUST_08,"Electric household essentials",,29.00,0.00,0.00,"Digital Wallet",In-store,2023-06-04,True
TXN_9164821,CUST_24,Food,,9.50,0.00,0.00,Cash,Online,2024-11-17,
TXN_7498795,CUST_10,Furniture,,9.50,0.00,0.00,"Digital Wallet",In-store,2025-01-10,
TXN_6172206,CUST_16,Beverages,,17.00,0.00,0.00,"Digital Wallet",In-store,2024-04-24,True
TXN_2257428,CUST_13,"Milk Products",,35.00,0.00,0.00,Cash,In-store,2024-05-16,False
TXN_7820167,CUST_16,"Milk Products",,9.50,0.00,0.00,"Credit Card",In-store,2023-11-21,True
TXN_5328564,CUST_19,"Milk Products",,35.00,0.00,0.00,"Credit Card",Online,2024-09-13,True
TXN_3598978,CUST_17,Butchers,,41.00,0.00,0.00,Cash,Online,2023-10-24,True
TXN_6717536,CUST_20,Beverages,,24.50,0.00,0.00,"Credit Card",Online,2022-07-01,
TXN_8249416,CUST_04,Beverages,,20.00,0.00,0.00,Cash,Online,2022-03-27,
TXN_2165479,CUST_11,"Electric household essentials",,36.50,0.00,0.00,"Digital Wallet",Online,2024-06-08,True
TXN_9620236,CUST_09,Beverages,,33.50,0.00,0.00,"Credit Card",Online,2024-09-16,False
TXN_5266941,CUST_03,Patisserie,,9.50,0.00,0.00,"Digital Wallet",Online,2024-04-05,True
TXN_4891833,CUST_03,"Computers and electric accessories",,29.00,0.00,0.00,Cash,Online,2023-02-25,False
TXN_2360216,CUST_07,Food,,41.00,0.00,0.00,"Digital Wallet",In-store,2022-06-01,
TXN_9247444,CUST_21,Patisserie,,11.00,0.00,0.00,"Digital Wallet",In-store,2022-03-20,False
TXN_7478827,CUST_07,"Milk Products",,6.50,0.00,0.00,"Digital Wallet",In-store,2022-11-09,True
TXN_8404647,CUST_10,Food,,20.00,0.00,0.00,"Credit Card",Online,2024-05-14,True
TXN_2491501,CUST_06,Beverages,,6.50,0.00,0.00,Cash,In-store,2022-05-04,True
TXN_9077055,CUST_25,Food,,18.50,0.00,0.00,"Digital Wallet",In-store,2023-05-15,True
TXN_2537913,CUST_08,Butchers,,23.00,0.00,0.00,Cash,Online,2023-03-25,False
TXN_2901672,CUST_23,"Milk Products",,27.50,0.00,0.00,Cash,In-store,2024-06-01,
TXN_3281825,CUST_17,Beverages,,38.00,0.00,0.00,"Credit Card",Online,2022-01-29,
TXN_3652632,CUST_08,"Milk Products",,9.50,0.00,0.00,"Credit Card",In-store,2024-08-16,True
TXN_1228408,CUST_01,Patisserie,,41.00,0.00,0.00,Cash,Online,2023-12-19,
TXN_7323366,CUST_23,Patisserie,,23.00,0.00,0.00,"Credit Card",In-store,2022-11-04,False
TXN_8074211,CUST_18,"Milk Products",,29.00,0.00,0.00,Cash,In-store,2024-04-17,False
TXN_2114614,CUST_12,Beverages,,24.50,0.00,0.00,"Digital Wallet",In-store,2023-09-02,
TXN_9374739,CUST_05,"Computers and electric accessories",,36.50,0.00,0.00,Cash,In-store,2022-07-24,True
TXN_6036397,CUST_06,Butchers,,36.50,0.00,0.00,"Digital Wallet",Online,2023-10-08,False
TXN_7766873,CUST_09,"Computers and electric accessories",,21.50,0.00,0.00,"Digital Wallet",Online,2023-03-29,False
TXN_1746795,CUST_18,"Electric household essentials",,9.50,0.00,0.00,"Credit Card",In-store,2024-01-15,False
TXN_9349221,CUST_09,Butchers,,6.50,0.00,0.00,"Digital Wallet",Online,2023-05-02,
TXN_8925408,CUST_22,"Computers and electric accessories",,35.00,0.00,0.00,Cash,In-store,2024-11-30,False
TXN_1226245,CUST_18,Food,,21.50,0.00,0.00,"Credit Card",In-store,2023-05-31,
TXN_4044974,CUST_23,Furniture,,20.00,0.00,0.00,Cash,Online,2024-01-14,False
TXN_2551088,CUST_17,Beverages,,30.50,0.00,0.00,"Digital Wallet",Online,2024-05-14,False
TXN_5080357,CUST_06,Beverages,,14.00,0.00,0.00,"Digital Wallet",In-store,2023-07-22,True
TXN_2083689,CUST_18,Food,,27.50,0.00,0.00,"Credit Card",In-store,2022-11-07,True
TXN_6364752,CUST_23,Patisserie,,5.00,0.00,0.00,Cash,Online,2024-07-14,False
TXN_1337454,CUST_09,Food,,41.00,0.00,0.00,"Digital Wallet",In-store,2022-11-05,True
TXN_7612835,CUST_08,Beverages,,6.50,0.00,0.00,"Credit Card",Online,2024-11-04,
TXN_4894246,CUST_24,"Electric household essentials",,29.00,0.00,0.00,"Digital Wallet",Online,2022-05-06,False
TXN_7554858,CUST_25,"Milk Products",,6.50,0.00,0.00,"Digital Wallet",Online,2023-09-27,True
TXN_5793195,CUST_23,Furniture,,26.00,0.00,0.00,Cash,In-store,2022-02-15,
TXN_7140503,CUST_25,"Electric household essentials",,39.50,0.00,0.00,"Digital Wallet",In-store,2024-06-12,True
TXN_8927407,CUST_24,Food,,11.00,0.00,0.00,Cash,Online,2023-10-26,True
TXN_7954454,CUST_08,Furniture,,35.00,0.00,0.00,"Digital Wallet",In-store,2022-09-14,True
TXN_9158283,CUST_21,Patisserie,,29.00,0.00,0.00,Cash,In-store,2024-09-26,
TXN_5473528,CUST_16,Patisserie,,18.50,0.00,0.00,"Credit Card",Online,2023-12-03,False
TXN_7941731,CUST_01,"Electric household essentials",,6.50,0.00,0.00,"Digital Wallet",In-store,2023-02-15,False
TXN_6015868,CUST_07,Patisserie,,24.50,0.00,0.00,"Credit Card",In-store,2023-04-08,True
TXN_6780214,CUST_05,Food,,9.50,0.00,0.00,"Credit Card",Online,2022-08-15,
TXN_5158837,CUST_17,Food,,17.00,0.00,0.00,"Credit Card",Online,2023-03-20,
TXN_2350545,CUST_17,Butchers,,41.00,0.00,0.00,"Credit Card",In-store,2023-07-29,False
TXN_1376742,CUST_24,Patisserie,,17.00,0.00,0.00,"Credit Card",Online,2024-10-20,True
TXN_6133268,CUST_13,Patisserie,,21.50,0.00,0.00,"Credit Card",Online,2024-03-17,
TXN_6251701,CUST_07,Food,,30.50,0.00,0.00,Cash,Online,2024-06-25,
TXN_8496149,CUST_23,"Milk Products",,20.00,0.00,0.00,Cash,In-store,2023-03-17,False
TXN_6227305,CUST_22,Beverages,,26.00,0.00,0.00,"Digital Wallet",Online,2022-01-31,True
TXN_4699589,CUST_13,"Electric household essentials",,41.00,0.00,0.00,"Credit Card",Online,2023-07-07,False
TXN_3747085,CUST_04,Beverages,,32.00,0.00,0.00,Cash,In-store,2024-01-24,False
TXN_5771988,CUST_22,Patisserie,,26.00,0.00,0.00,"Credit Card",In-store,2023-04-07,False
TXN_7589967,CUST_16,"Electric household essentials",,14.00,0.00,0.00,Cash,Online,2023-02-25,
TXN_6096860,CUST_18,Furniture,,35.00,0.00,0.00,"Digital Wallet",Online,2024-05-15,
TXN_2337522,CUST_10,Beverages,,41.00,0.00,0.00,Cash,Online,2022-07-15,True
TXN_8076264,CUST_19,Furniture,,6.50,0.00,0.00,"Digital Wallet",In-store,2024-12-01,
TXN_4195260,CUST_17,Furniture,,35.00,0.00,0.00,Cash,Online,2023-10-05,True
TXN_6730526,CUST_20,Patisserie,,41.00,0.00,0.00,Cash,In-store,2022-01-07,
TXN_8416020,CUST_02,Patisserie,,29.00,0.00,0.00,"Digital Wallet",In-store,2024-03-05,False
TXN_7581115,CUST_18,Furniture,,35.00,0.00,0.00,"Credit Card",In-store,2022-01-22,True
TXN_1579155,CUST_22,Butchers,,5.00,0.00,0.00,Cash,In-store,2023-12-29,True
TXN_7784746,CUST_16,"Electric household essentials",,41.00,0.00,0.00,"Credit Card",Online,2022-04-05,True
TXN_2946597,CUST_15,"Computers and electric accessories",,33.50,0.00,0.00,"Credit Card",In-store,2022-02-11,True
TXN_2324066,CUST_12,Beverages,,14.00,0.00,0.00,"Credit Card",Online,2023-09-28,True
TXN_8697688,CUST_12,"Computers and electric accessories",,17.00,0.00,0.00,"Digital Wallet",Online,2022-06-08,True
TXN_2763819,CUST_03,Beverages,,39.50,0.00,0.00,"Digital Wallet",In-store,2022-01-23,
TXN_6989869,CUST_16,"Computers and electric accessories",,18.50,0.00,0.00,Cash,In-store,2022-02-21,
TXN_2325423,CUST_12,Food,,8.00,0.00,0.00,Cash,In-store,2024-12-17,
TXN_1499569,CUST_13,Food,,29.00,0.00,0.00,"Credit Card",Online,2025-01-02,
TXN_8469419,CUST_24,Food,,33.50,0.00,0.00,Cash,Online,2023-03-25,True
TXN_7819012,CUST_19,"Computers and electric accessories",,6.50,0.00,0.00,"Digital Wallet",Online,2023-07-02,False
TXN_7378094,CUST_22,"Milk Products",,20.00,0.00,0.00,Cash,In-store,2023-12-06,
TXN_4495319,CUST_25,"Computers and electric accessories",,15.50,0.00,0.00,Cash,Online,2023-04-15,
TXN_7171953,CUST_11,Patisserie,,39.50,0.00,0.00,Cash,Online,2022-11-11,False
TXN_9379358,CUST_25,Furniture,,20.00,0.00,0.00,Cash,Online,2022-04-07,True
TXN_6522433,CUST_22,"Computers and electric accessories",,20.00,0.00,0.00,"Credit Card",In-store,2024-10-19,
TXN_2154827,CUST_11,Butchers,,41.00,0.00,0.00,"Credit Card",In-store,2024-08-04,False
TXN_9120906,CUST_10,"Computers and electric accessories",,21.50,0.00,0.00,"Credit Card",In-store,2024-02-13,
TXN_2478597,CUST_07,"Computers and electric accessories",,11.00,0.00,0.00,Cash,In-store,2024-09-06,False
TXN_7224577,CUST_12,Food,,20.00,0.00,0.00,"Credit Card",In-store,2022-09-27,True
TXN_5752809,CUST_11,Butchers,,23.00,0.00,0.00,Cash,In-store,2023-12-24,False
TXN_2501304,CUST_14,Beverages,,15.50,0.00,0.00,"Credit Card",In-store,2024-07-14,
TXN_6314198,CUST_23,Beverages,,24.50,0.00,0.00,"Credit Card",Online,2024-01-06,True
TXN_1977173,CUST_23,Butchers,,9.50,0.00,0.00,"Credit Card",Online,2022-06-14,True
TXN_4219435,CUST_23,Food,,15.50,0.00,0.00,"Digital Wallet",Online,2022-10-07,
TXN_1443512,CUST_19,Patisserie,,29.00,0.00,0.00,Cash,Online,2022-11-20,True
TXN_9682557,CUST_05,Beverages,,32.00,0.00,0.00,"Digital Wallet",Online,2022-12-15,True
TXN_2147697,CUST_04,"Milk Products",,39.50,0.00,0.00,"Credit Card",In-store,2022-03-19,False
TXN_3521719,CUST_22,Patisserie,,39.50,0.00,0.00,Cash,In-store,2022-10-15,
TXN_5780579,CUST_08,Furniture,,12.50,0.00,0.00,"Digital Wallet",In-store,2023-05-23,True
TXN_3359492,CUST_17,"Milk Products",,8.00,0.00,0.00,Cash,Online,2024-11-05,True
TXN_1490623,CUST_19,Butchers,,29.00,0.00,0.00,Cash,Online,2023-09-05,False
TXN_2258558,CUST_17,Beverages,,15.50,0.00,0.00,Cash,In-store,2023-11-23,
TXN_6771885,CUST_25,Patisserie,,8.00,0.00,0.00,"Digital Wallet",Online,2025-01-04,False
TXN_4617564,CUST_14,Butchers,,27.50,0.00,0.00,"Digital Wallet",In-store,2024-04-15,False
TXN_7799324,CUST_21,Furniture,,18.50,0.00,0.00,"Digital Wallet",Online,2023-10-31,True
TXN_5193416,CUST_05,"Milk Products",,14.00,0.00,0.00,"Digital Wallet",Online,2024-12-16,True
TXN_2407302,CUST_14,Patisserie,,38.00,0.00,0.00,Cash,In-store,2022-02-25,False
TXN_2669850,CUST_22,"Electric household essentials",,29.00,0.00,0.00,Cash,Online,2024-06-07,True
TXN_8940025,CUST_11,"Milk Products",,15.50,0.00,0.00,"Credit Card",Online,2022-07-24,True
TXN_5504521,CUST_05,Beverages,,35.00,0.00,0.00,"Digital Wallet",In-store,2024-04-19,False
TXN_6920044,CUST_09,Patisserie,,15.50,0.00,0.00,Cash,Online,2024-08-08,True
TXN_6292395,CUST_08,Food,,18.50,0.00,0.00,"Digital Wallet",In-store,2023-07-11,True
TXN_4333089,CUST_20,Food,,20.00,0.00,0.00,"Credit Card",Online,2023-12-21,True
TXN_3522256,CUST_16,Butchers,,12.50,0.00,0.00,"Credit Card",Online,2024-05-02,True
TXN_5599144,CUST_05,Patisserie,,30.50,0.00,0.00,Cash,In-store,2022-09-11,
TXN_1679439,CUST_10,"Milk Products",,36.50,0.00,0.00,Cash,Online,2023-11-01,
TXN_8800567,CUST_13,"Computers and electric accessories",,32.00,0.00,0.00,Cash,Online,2023-10-05,False
TXN_6380866,CUST_22,"Computers and electric accessories",,41.00,0.00,0.00,"Credit Card",In-store,2024-05-29,False
TXN_6172739,CUST_03,Beverages,,8.00,0.00,0.00,"Credit Card",In-store,2023-09-12,False
TXN_3347185,CUST_01,Butchers,,6.50,0.00,0.00,Cash,In-store,2023-08-07,True
TXN_3246313,CUST_23,Patisserie,,14.00,0.00,0.00,"Digital Wallet",Online,2024-01-11,
TXN_2801305,CUST_04,Butchers,,27.50,0.00,0.00,Cash,Online,2022-06-26,
TXN_9518220,CUST_05,Beverages,,32.00,0.00,0.00,"Digital Wallet",In-store,2024-02-04,True
TXN_1621579,CUST_09,"Computers and electric accessories",,32.00,0.00,0.00,"Credit Card",Online,2022-11-18,False
TXN_9692463,CUST_16,"Milk Products",,27.50,0.00,0.00,"Digital Wallet",In-store,2022-03-14,True
TXN_3324948,CUST_14,Furniture,,38.00,0.00,0.00,Cash,Online,2022-04-25,False
TXN_5377881,CUST_23,"Computers and electric accessories",,21.50,0.00,0.00,Cash,Online,2023-05-29,True
TXN_4733738,CUST_19,Butchers,,11.00,0.00,0.00,Cash,In-store,2023-06-29,
TXN_5007965,CUST_05,"Computers and electric accessories",,24.50,0.00,0.00,"Digital Wallet",Online,2024-11-19,True
TXN_1158381,CUST_24,Butchers,,36.50,0.00,0.00,"Credit Card",Online,2022-12-26,True
TXN_4168865,CUST_11,Patisserie,,26.00,0.00,0.00,Cash,Online,2023-12-03,False
TXN_4426046,CUST_10,Butchers,,38.00,0.00,0.00,Cash,Online,2024-02-16,False
TXN_9767779,CUST_03,"Computers and electric accessories",,29.00,0.00,0.00,Cash,In-store,2022-08-03,
TXN_1746192,CUST_24,"Electric household essentials",,15.50,0.00,0.00,Cash,In-store,2022-07-30,False
TXN_9038096,CUST_25,"Electric household essentials",,23.00,0.00,0.00,"Credit Card",Online,2024-05-08,False
TXN_6102791,CUST_02,Furniture,,33.50,0.00,0.00,"Credit Card",In-store,2022-04-05,False
TXN_7415874,CUST_19,"Electric household essentials",,6.50,0.00,0.00,Cash,Online,2022-12-20,True
TXN_2910944,CUST_24,Patisserie,,21.50,0.00,0.00,"Credit Card",Online,2022-12-21,
TXN_4258144,CUST_20,"Milk Products",,9.50,0.00,0.00,Cash,In-store,2024-11-15,False
TXN_9382641,CUST_06,"Milk Products",,14.00,0.00,0.00,"Credit Card",In-store,2022-07-05,True
TXN_4838523,CUST_11,Butchers,,23.00,0.00,0.00,"Credit Card",In-store,2024-08-29,
TXN_4022829,CUST_18,Furniture,,29.00,0.00,0.00,"Digital Wallet",In-store,2024-02-14,False
TXN_2477774,CUST_23,Food,,6.50,0.00,0.00,Cash,Online,2022-08-16,True
TXN_6749795,CUST_12,Patisserie,,38.00,0.00,0.00,"Digital Wallet",Online,2023-08-06,True
TXN_2813218,CUST_02,Beverages,,6.50,0.00,0.00,"Digital Wallet",Online,2022-11-14,
TXN_1814757,CUST_01,Patisserie,,6.50,0.00,0.00,Cash,In-store,2024-08-18,
TXN_4539341,CUST_12,Food,,8.00,0.00,0.00,Cash,Online,2022-01-06,False
TXN_9295319,CUST_07,Patisserie,,27.50,0.00,0.00,"Credit Card",In-store,2023-06-04,
TXN_8868169,CUST_07,Food,,12.50,0.00,0.00,"Digital Wallet",Online,2023-01-05,
TXN_4654153,CUST_16,"Electric household essentials",,5.00,0.00,0.00,Cash,Online,2022-06-03,
TXN_3554058,CUST_02,Food,,20.00,0.00,0.00,"Digital Wallet",In-store,2022-08-24,False
TXN_8581857,CUST_05,Patisserie,,17.00,0.00,0.00,Cash,Online,2024-08-20,
TXN_6206009,CUST_21,"Computers and electric accessories",,29.00,0.00,0.00,"Credit Card",In-store,2022-08-04,True
TXN_4245049,CUST_04,Butchers,,14.00,0.00,0.00,"Credit Card",Online,2022-01-12,
TXN_8061410,CUST_12,"Computers and electric accessories",,36.50,0.00,0.00,Cash,Online,2024-05-02,
TXN_8846106,CUST_19,Beverages,,39.50,0.00,0.00,"Digital Wallet",In-store,2024-10-16,True
TXN_2931826,CUST_23,Butchers,,38.00,0.00,0.00,"Credit Card",Online,2023-02-13,True
TXN_8040299,CUST_24,"Computers and electric accessories",,21.50,0.00,0.00,"Digital Wallet",Online,2024-09-16,False
TXN_9753602,CUST_18,"Milk Products",,12.50,0.00,0.00,Cash,In-store,2022-03-31,
TXN_9195906,CUST_02,"Electric household essentials",,32.00,0.00,0.00,"Digital Wallet",In-store,2022-05-20,False
TXN_2392647,CUST_04,Food,,15.50,0.00,0.00,Cash,Online,2022-10-12,False
TXN_8941172,CUST_02,"Electric household essentials",,41.00,0.00,0.00,"Credit Card",Online,2022-07-09,
TXN_3017691,CUST_14,Patisserie,,39.50,0.00,0.00,"Credit Card",In-store,2022-10-14,True
TXN_8256476,CUST_07,"Computers and electric accessories",,21.50,0.00,0.00,Cash,In-store,2024-10-08,True
TXN_8552028,CUST_13,Patisserie,,38.00,0.00,0.00,Cash,Online,2022-01-23,True
TXN_6278418,CUST_05,"Milk Products",,21.50,0.00,0.00,Cash,Online,2023-03-21,
TXN_5992097,CUST_17,Patisserie,,41.00,0.00,0.00,"Digital Wallet",In-store,2024-02-13,
TXN_6709663,CUST_05,Food,,8.00,0.00,0.00,Cash,Online,2022-10-23,True
TXN_8444157,CUST_11,Patisserie,,9.50,0.00,0.00,"Digital Wallet",Online,2023-07-17,False
TXN_8963866,CUST_07,"Milk Products",,20.00,0.00,0.00,"Credit Card",Online,2022-12-09,False
TXN_4949721,CUST_08,"Computers and electric accessories",,23.00,0.00,0.00,"Credit Card",In-store,2022-04-28,True
TXN_6272504,CUST_14,Furniture,,15.50,0.00,0.00,"Digital Wallet",In-store,2023-02-28,
TXN_6736197,CUST_07,Food,,23.00,0.00,0.00,"Digital Wallet",In-store,2024-12-31,True
TXN_4705521,CUST_07,Food,,11.00,0.00,0.00,Cash,Online,2023-07-06,
TXN_4772413,CUST_22,"Milk Products",,33.50,0.00,0.00,"Digital Wallet",Online,2023-05-13,
TXN_3807303,CUST_03,Furniture,,39.50,0.00,0.00,"Credit Card",Online,2022-10-08,False
TXN_9856733,CUST_03,Patisserie,,24.50,0.00,0.00,"Credit Card",In-store,2023-03-15,True
TXN_8966314,CUST_19,"Milk Products",,30.50,0.00,0.00,"Digital Wallet",Online,2023-04-14,True
TXN_1041890,CUST_03,Furniture,,27.50,0.00,0.00,"Digital Wallet",Online,2022-07-02,False
TXN_1759177,CUST_20,Beverages,,21.50,0.00,0.00,"Digital Wallet",In-store,2023-05-17,False
TXN_3605723,CUST_04,Furniture,,20.00,0.00,0.00,"Digital Wallet",Online,2023-05-27,False
TXN_6964544,CUST_16,"Milk Products",,32.00,0.00,0.00,Cash,Online,2022-07-20,False
TXN_3858680,CUST_11,"Electric household essentials",,32.00,0.00,0.00,"Credit Card",Online,2023-03-16,False
TXN_4570138,CUST_14,Beverages,,35.00,0.00,0.00,Cash,Online,2022-09-03,
TXN_4967198,CUST_20,Furniture,,41.00,0.00,0.00,"Digital Wallet",In-store,2022-01-14,True
TXN_7608681,CUST_17,"Electric household essentials",,26.00,0.00,0.00,"Digital Wallet",In-store,2024-03-07,True
TXN_1382421,CUST_14,Beverages,,33.50,0.00,0.00,"Credit Card",In-store,2024-07-12,
TXN_4862692,CUST_12,Patisserie,,33.50,0.00,0.00,Cash,In-store,2023-01-09,
TXN_4240515,CUST_09,"Electric household essentials",,29.00,0.00,0.00,"Credit Card",Online,2023-09-23,True
TXN_6461820,CUST_18,Food,,36.50,0.00,0.00,Cash,In-store,2023-11-29,
TXN_2158665,CUST_19,"Electric household essentials",,23.00,0.00,0.00,"Digital Wallet",In-store,2022-07-27,False
TXN_6595686,CUST_18,"Milk Products",,32.00,0.00,0.00,Cash,Online,2023-11-13,False
TXN_3943422,CUST_19,Patisserie,,41.00,0.00,0.00,"Credit Card",In-store,2024-12-09,False
TXN_9906846,CUST_08,Beverages,,9.50,0.00,0.00,Cash,Online,2023-10-03,
TXN_5237132,CUST_08,Furniture,,41.00,0.00,0.00,"Digital Wallet",In-store,2022-11-28,
TXN_3649978,CUST_03,Butchers,,20.00,0.00,0.00,"Digital Wallet",In-store,2023-06-13,False
TXN_7684996,CUST_15,Patisserie,,15.50,0.00,0.00,"Digital Wallet",In-store,2022-12-04,False
TXN_5963334,CUST_07,"Computers and electric accessories",,32.00,0.00,0.00,Cash,Online,2022-02-11,False
TXN_3416433,CUST_10,"Electric household essentials",,17.00,0.00,0.00,"Digital Wallet",In-store,2022-03-01,True
TXN_2160657,CUST_16,"Electric household essentials",,27.50,0.00,0.00,"Digital Wallet",Online,2023-12-23,True
TXN_6285433,CUST_24,"Computers and electric accessories",,17.00,0.00,0.00,"Credit Card",In-store,2023-07-18,True
TXN_9551364,CUST_11,Butchers,,8.00,0.00,0.00,"Credit Card",In-store,2022-06-27,
TXN_1419872,CUST_11,Furniture,,9.50,0.00,0.00,"Digital Wallet",Online,2022-06-04,
TXN_2909351,CUST_11,"Milk Products",,20.00,0.00,0.00,Cash,In-store,2024-08-14,True
TXN_4782711,CUST_20,"Electric household essentials",,11.00,0.00,0.00,"Digital Wallet",In-store,2022-05-17,False
TXN_9659189,CUST_13,"Computers and electric accessories",,33.50,0.00,0.00,"Credit Card",Online,2024-06-20,
TXN_1208593,CUST_21,Patisserie,,20.00,0.00,0.00,"Credit Card",In-store,2022-11-19,
TXN_2794565,CUST_17,Beverages,,24.50,0.00,0.00,"Credit Card",In-store,2023-03-11,True
TXN_5127072,CUST_18,"Electric household essentials",,33.50,0.00,0.00,"Credit Card",In-store,2023-09-21,
TXN_8889522,CUST_21,"Milk Products",,12.50,0.00,0.00,Cash,Online,2023-09-21,True
TXN_3701394,CUST_06,"Milk Products",,20.00,0.00,0.00,"Digital Wallet",Online,2022-07-28,False
TXN_4738336,CUST_18,"Milk Products",,24.50,0.00,0.00,Cash,Online,2023-03-05,False
TXN_6307499,CUST_22,"Electric household essentials",,33.50,0.00,0.00,"Credit Card",In-store,2023-06-22,True
TXN_2995389,CUST_20,"Computers and electric accessories",,11.00,0.00,0.00,"Credit Card",Online,2022-11-28,False
TXN_5833782,CUST_17,"Milk Products",,38.00,0.00,0.00,"Credit Card",In-store,2023-09-25,True
TXN_9074980,CUST_02,Food,,11.00,0.00,0.00,"Credit Card",In-store,2024-10-07,
TXN_6376357,CUST_16,Butchers,,8.00,0.00,0.00,Cash,Online,2024-09-29,False
TXN_3224536,CUST_18,"Milk Products",,20.00,0.00,0.00,"Digital Wallet",Online,2022-05-10,False
TXN_5427219,CUST_04,"Milk Products",,5.00,0.00,0.00,Cash,In-store,2024-12-19,True
TXN_2968416,CUST_17,Food,,39.50,0.00,0.00,"Digital Wallet",Online,2022-04-13,
TXN_6396781,CUST_03,"Computers and electric accessories",,27.50,0.00,0.00,Cash,In-store,2023-02-04,True
TXN_2564188,CUST_05,Patisserie,,12.50,0.00,0.00,"Credit Card",In-store,2024-04-14,
TXN_9712639,CUST_10,"Computers and electric accessories",,36.50,0.00,0.00,"Digital Wallet",In-store,2023-08-04,False
TXN_7553716,CUST_22,Food,,36.50,0.00,0.00,Cash,In-store,2024-04-07,True
TXN_4656312,CUST_22,Patisserie,,24.50,0.00,0.00,"Digital Wallet",In-store,2023-06-10,False
TXN_9114949,CUST_09,Beverages,,30.50,0.00,0.00,Cash,Online,2022-04-11,True
TXN_9237487,CUST_22,"Computers and electric accessories",,32.00,0.00,0.00,Cash,Online,2022-08-11,False
TXN_4075359,CUST_06,Furniture,,12.50,0.00,0.00,"Credit Card",In-store,2024-10-13,False
TXN_7013735,CUST_25,Furniture,,39.50,0.00,0.00,"Credit Card",Online,2022-11-07,
TXN_8388501,CUST_19,Furniture,,20.00,0.00,0.00,"Credit Card",Online,2022-04-24,False
TXN_7777970,CUST_19,"Computers and electric accessories",,32.00,0.00,0.00,"Digital Wallet",Online,2024-01-02,False
TXN_6677596,CUST_09,"Milk Products",,27.50,0.00,0.00,"Credit Card",In-store,2024-12-02,True
TXN_8865856,CUST_05,Beverages,,17.00,0.00,0.00,Cash,Online,2023-04-11,True
TXN_9246983,CUST_09,"Electric household essentials",,26.00,0.00,0.00,Cash,Online,2024-07-24,
TXN_4548028,CUST_20,Food,,39.50,0.00,0.00,"Credit Card",In-store,2024-08-04,True
TXN_5351182,CUST_18,Food,,6.50,0.00,0.00,"Credit Card",In-store,2023-04-10,True
TXN_4992208,CUST_22,Food,,11.00,0.00,0.00,Cash,Online,2023-03-27,True
TXN_2191926,CUST_19,Butchers,,17.00,0.00,0.00,"Digital Wallet",In-store,2022-10-18,True
TXN_4396084,CUST_19,Furniture,,11.00,0.00,0.00,Cash,In-store,2024-03-30,True
TXN_3149006,CUST_08,"Milk Products",,38.00,0.00,0.00,"Credit Card",Online,2024-05-19,True
TXN_3742213,CUST_21,Butchers,,6.50,0.00,0.00,Cash,In-store,2023-12-10,True
TXN_3964623,CUST_22,"Milk Products",,36.50,0.00,0.00,Cash,In-store,2024-03-01,
TXN_3384705,CUST_17,"Computers and electric accessories",,14.00,0.00,0.00,Cash,In-store,2023-10-05,True
TXN_8126831,CUST_23,Butchers,,29.00,0.00,0.00,"Credit Card",In-store,2023-11-25,
TXN_5862292,CUST_11,Beverages,,14.00,0.00,0.00,"Credit Card",In-store,2023-04-16,
TXN_9177670,CUST_25,"Computers and electric accessories",,32.00,0.00,0.00,Cash,Online,2024-10-20,True
TXN_4880413,CUST_17,Furniture,,20.00,0.00,0.00,Cash,In-store,2022-02-25,
TXN_9875507,CUST_15,"Computers and electric accessories",,26.00,0.00,0.00,"Digital Wallet",Online,2022-07-16,False
TXN_4581027,CUST_10,Patisserie,,39.50,0.00,0.00,Cash,In-store,2022-11-07,False
TXN_4261143,CUST_20,"Milk Products",,29.00,0.00,0.00,"Credit Card",In-store,2022-12-11,True
TXN_8631857,CUST_11,Food,,36.50,0.00,0.00,"Digital Wallet",In-store,2022-04-13,False
TXN_5308843,CUST_13,Food,,9.50,0.00,0.00,"Credit Card",In-store,2022-12-24,True
TXN_4143842,CUST_05,Butchers,,23.00,0.00,0.00,"Digital Wallet",In-store,2023-06-07,True
TXN_3022586,CUST_24,Butchers,,24.50,0.00,0.00,"Digital Wallet",In-store,2024-08-13,True
